RWES2,04/10/2018 20:16 MDT,52,42,1.01
RWES2,04/10/2018 21:16 MDT,51.01,45,2.01
RWES2,04/10/2018 22:16 MDT,48,53,3
RWES2,04/10/2018 23:16 MDT,48.99,48,3
RWES2,04/11/2018 00:16 MDT,48.99,47,3
RWES2,04/11/2018 01:16 MDT,46.99,49,3
RWES2,04/11/2018 02:16 MDT,44.01,57,4
RWES2,04/11/2018 03:16 MDT,45,54,4.99
RWES2,04/11/2018 04:16 MDT,46.99,47,1.01
RWES2,04/11/2018 05:16 MDT,50,40,3
RWES2,04/11/2018 06:16 MDT,46,51,4
RWES2,04/11/2018 07:16 MDT,46.99,50,4.99
RWES2,04/11/2018 08:16 MDT,48.99,47,4.99
RWES2,04/11/2018 09:16 MDT,53.01,44,4.99
RWES2,04/11/2018 10:16 MDT,57,39,3
RWES2,04/11/2018 11:16 MDT,64,33,7
RWES2,04/11/2018 12:16 MDT,66,29,4
RWES2,04/11/2018 13:16 MDT,62.01,31,15.99
RWES2,04/11/2018 14:16 MDT,69.01,25,10
RWES2,04/11/2018 15:16 MDT,60.01,49,14
RWES2,04/11/2018 16:16 MDT,59,51,10
RWES2,04/11/2018 17:16 MDT,60.01,52,10
RWES2,04/11/2018 18:16 MDT,57,60,7
RWES2,04/11/2018 19:16 MDT,54,64,5.99
RWES2,04/11/2018 20:16 MDT,50,71,7
RWES2,04/11/2018 21:16 MDT,48.99,78,0
RWES2,04/11/2018 22:16 MDT,46.99,83,1.01
RWES2,04/11/2018 23:16 MDT,46.99,83,3
RWES2,04/12/2018 00:16 MDT,45,84,3
RWES2,04/12/2018 01:16 MDT,44.01,84,3
RWES2,04/12/2018 02:16 MDT,44.01,84,4.99
RWES2,04/12/2018 03:16 MDT,45,79,4
RWES2,04/12/2018 04:16 MDT,45,79,4
RWES2,04/12/2018 05:16 MDT,44.01,78,4.99
RWES2,04/12/2018 06:16 MDT,44.01,79,0
RWES2,04/12/2018 07:16 MDT,44.01,80,3
RWES2,04/12/2018 08:16 MDT,46,76,0
RWES2,04/12/2018 09:16 MDT,46.99,78,3
RWES2,04/12/2018 10:16 MDT,46.99,83,7
RWES2,04/12/2018 11:16 MDT,50,64,10
RWES2,04/12/2018 12:16 MDT,53.01,52,11.01
RWES2,04/12/2018 13:16 MDT,54,43,12.01
RWES2,04/12/2018 14:16 MDT,55,45,11.01
RWES2,04/12/2018 15:16 MDT,54,44,10
RWES2,04/12/2018 16:16 MDT,53.01,45,10
RWES2,04/12/2018 17:16 MDT,50,56,11.01
RWES2,04/12/2018 18:16 MDT,48,59,10
RWES2,04/12/2018 19:16 MDT,45,68,7
RWES2,04/12/2018 20:16 MDT,42.01,76,4.99
RWES2,04/12/2018 21:16 MDT,39.99,84,2.01
RWES2,04/12/2018 22:16 MDT,39,84,4.99
RWES2,04/12/2018 23:16 MDT,37,95,4.99
RWES2,04/13/2018 00:16 MDT,35.01,97,4
RWES2,04/13/2018 01:16 MDT,33.01,97,3
RWES2,04/13/2018 02:16 MDT,32,98,4
RWES2,04/13/2018 03:16 MDT,32,98,4
RWES2,04/13/2018 04:16 MDT,30.99,98,4.99
RWES2,04/13/2018 05:16 MDT,30,98,4
RWES2,04/13/2018 06:16 MDT,30,97,5.99
RWES2,04/13/2018 07:16 MDT,30,97,5.99
RWES2,04/13/2018 08:16 MDT,28.99,94,5.99
RWES2,04/13/2018 09:16 MDT,28,91,8.01
RWES2,04/13/2018 10:16 MDT,28.99,89,7
RWES2,04/13/2018 11:16 MDT,28,85,10
RWES2,04/13/2018 12:16 MDT,26.01,85,8.99
RWES2,04/13/2018 13:16 MDT,26.01,82,10
RWES2,04/13/2018 14:16 MDT,25,82,8.01
RWES2,04/13/2018 15:16 MDT,26.01,81,8.99
RWES2,04/13/2018 16:16 MDT,25,82,8.01
RWES2,04/13/2018 17:16 MDT,24.01,82,8.99
RWES2,04/13/2018 18:16 MDT,23,85,8.01
RWES2,04/13/2018 19:16 MDT,21,87,8.99
RWES2,04/13/2018 20:16 MDT,21,81,10
RWES2,04/13/2018 21:16 MDT,21.99,79,8.01
RWES2,04/13/2018 22:16 MDT,21,86,4.99
RWES2,04/13/2018 23:16 MDT,19.99,86,4.99
RWES2,04/14/2018 00:16 MDT,21,86,4.99
RWES2,04/14/2018 01:16 MDT,19,77,7
RWES2,04/14/2018 02:16 MDT,19.99,74,8.99
RWES2,04/14/2018 03:16 MDT,18,80,4
RWES2,04/14/2018 04:16 MDT,18,71,4.99
RWES2,04/14/2018 05:16 MDT,18,75,5.99
RWES2,04/14/2018 06:16 MDT,18,78,4
RWES2,04/14/2018 07:16 MDT,19,82,2.01
RWES2,04/14/2018 08:16 MDT,23,70,4.99
RWES2,04/14/2018 09:16 MDT,25,65,4.99
RWES2,04/14/2018 10:16 MDT,28.99,62,4.99
RWES2,04/14/2018 11:16 MDT,36,49,4
RWES2,04/14/2018 12:16 MDT,34,53,4.99
RWES2,04/14/2018 13:16 MDT,33.01,59,5.99
RWES2,04/14/2018 14:16 MDT,33.01,54,7
RWES2,04/14/2018 15:16 MDT,30.99,51,7
RWES2,04/14/2018 16:16 MDT,30.99,60,4.99
RWES2,04/14/2018 17:16 MDT,30,57,4.99
RWES2,04/14/2018 18:16 MDT,28,62,4
RWES2,04/14/2018 19:16 MDT,25,64,2.01
RWES2,04/14/2018 20:16 MDT,21.99,65,2.01
RWES2,04/14/2018 21:16 MDT,21.99,56,0
RWES2,04/14/2018 22:16 MDT,19.99,71,1.01
RWES2,04/14/2018 23:16 MDT,19.99,81,4
RWES2,04/15/2018 00:16 MDT,21,75,4
RWES2,04/15/2018 01:16 MDT,19.99,82,4
RWES2,04/15/2018 02:16 MDT,21,79,4.99
RWES2,04/15/2018 03:16 MDT,19.99,75,4
RWES2,04/15/2018 04:16 MDT,21,74,4
RWES2,04/15/2018 05:16 MDT,21.99,79,4.99
RWES2,04/15/2018 06:16 MDT,21,81,2.01
RWES2,04/15/2018 07:16 MDT,30.99,63,0
RWES2,04/15/2018 08:16 MDT,36,55,2.01
RWES2,04/15/2018 09:16 MDT,44.01,43,1.01
RWES2,04/15/2018 10:16 MDT,43,42,2.01
RWES2,04/15/2018 11:16 MDT,39.99,39,4
RWES2,04/15/2018 12:16 MDT,39.99,45,4
RWES2,04/15/2018 13:16 MDT,41,42,4.99
RWES2,04/15/2018 14:16 MDT,39,47,5.99
RWES2,04/15/2018 15:16 MDT,39,48,7
RWES2,04/15/2018 16:16 MDT,37.99,48,7
RWES2,04/15/2018 17:16 MDT,37.99,54,5.99
RWES2,04/15/2018 18:16 MDT,36,60,5.99
RWES2,04/15/2018 19:16 MDT,33.01,68,4
RWES2,04/15/2018 20:16 MDT,30.99,64,4.99
RWES2,04/15/2018 21:16 MDT,28.99,63,3
RWES2,04/15/2018 22:16 MDT,30,55,4.99
RWES2,04/15/2018 23:16 MDT,30,67,3
RWES2,04/16/2018 00:16 MDT,30,65,3
RWES2,04/16/2018 01:16 MDT,30,62,4.99
RWES2,04/16/2018 02:16 MDT,28.99,66,2.01
RWES2,04/16/2018 03:16 MDT,28,67,2.01
RWES2,04/16/2018 04:16 MDT,28,67,5.99
RWES2,04/16/2018 05:16 MDT,25,72,1.01
RWES2,04/16/2018 06:16 MDT,26.01,70,1.01
RWES2,04/16/2018 07:16 MDT,30,61,4.99
RWES2,04/16/2018 08:16 MDT,36,55,4.99
RWES2,04/16/2018 09:16 MDT,41,52,7
RWES2,04/16/2018 10:16 MDT,42.01,52,8.99
RWES2,04/16/2018 11:16 MDT,43,55,10
RWES2,04/16/2018 12:16 MDT,46,51,11.01
RWES2,04/16/2018 13:16 MDT,48.99,48,10
RWES2,04/16/2018 14:16 MDT,53.01,41,14
RWES2,04/16/2018 15:16 MDT,55.99,40,12.01
RWES2,04/16/2018 16:16 MDT,54,44,11.01
RWES2,04/16/2018 17:16 MDT,53.01,45,13
RWES2,04/16/2018 18:16 MDT,52,47,11.01
RWES2,04/16/2018 19:16 MDT,46,60,5.99
RWES2,04/16/2018 20:16 MDT,42.01,68,3
RWES2,04/16/2018 21:16 MDT,44.01,62,7
RWES2,04/16/2018 22:16 MDT,42.01,60,7
RWES2,04/16/2018 23:16 MDT,41,61,12.01
RWES2,04/17/2018 00:16 MDT,39,64,10
RWES2,04/17/2018 01:16 MDT,37,71,10
RWES2,04/17/2018 02:16 MDT,37,70,11.01
RWES2,04/17/2018 03:16 MDT,33.01,79,4
RWES2,04/17/2018 04:16 MDT,32,82,5.99
RWES2,04/17/2018 05:16 MDT,33.01,77,4.99
RWES2,04/17/2018 06:16 MDT,30.99,80,4.99
RWES2,04/17/2018 07:16 MDT,35.01,73,5.99
RWES2,04/17/2018 08:16 MDT,39.99,61,4
RWES2,04/17/2018 09:16 MDT,37.99,70,5.99
RWES2,04/17/2018 10:16 MDT,39.99,67,5.99
RWES2,04/17/2018 11:16 MDT,41,64,4
RWES2,04/17/2018 12:16 MDT,44.01,59,4
RWES2,04/17/2018 13:16 MDT,43,61,4.99
RWES2,04/17/2018 14:16 MDT,42.01,66,5.99
RWES2,04/17/2018 15:16 MDT,39.99,75,10
RWES2,04/17/2018 16:16 MDT,39.99,80,4.99
RWES2,04/17/2018 17:16 MDT,41,67,8.99
RWES2,04/17/2018 18:16 MDT,39,72,5.99
RWES2,04/17/2018 19:16 MDT,37.99,68,11.01
RWES2,04/17/2018 20:16 MDT,37.99,66,11.01
RWES2,04/17/2018 21:16 MDT,37.99,66,12.01
RWES2,04/17/2018 22:16 MDT,37.99,59,11.01
RWES2,04/17/2018 23:16 MDT,37.99,58,5.99
RWES2,04/18/2018 00:16 MDT,37,57,4.99
RWES2,04/18/2018 01:16 MDT,37,56,4.99
RWES2,04/18/2018 02:16 MDT,37.99,60,4
RWES2,04/18/2018 03:16 MDT,37.99,65,5.99
RWES2,04/18/2018 04:16 MDT,37,67,3
RWES2,04/18/2018 05:16 MDT,37.99,72,4
RWES2,04/18/2018 06:16 MDT,37.99,62,7
RWES2,04/18/2018 07:16 MDT,39.99,58,10
RWES2,04/18/2018 08:16 MDT,45,50,8.01
RWES2,04/18/2018 09:16 MDT,46,43,14
RWES2,04/18/2018 10:16 MDT,46.99,42,12.01
RWES2,04/18/2018 11:16 MDT,48.99,36,14
RWES2,04/18/2018 12:16 MDT,52,32,12.01
RWES2,04/18/2018 13:16 MDT,51.01,29,13
RWES2,04/18/2018 14:16 MDT,50,29,12.01
RWES2,04/18/2018 15:16 MDT,50,30,10
RWES2,04/18/2018 16:16 MDT,50,30,12.01
RWES2,04/18/2018 17:16 MDT,50,31,8.01
RWES2,04/18/2018 18:16 MDT,52,27,7
RWES2,04/18/2018 19:16 MDT,48,37,5.99
RWES2,04/18/2018 20:16 MDT,45,42,3
RWES2,04/18/2018 21:16 MDT,42.01,50,3
RWES2,04/18/2018 22:16 MDT,39.99,65,1.01
RWES2,04/18/2018 23:16 MDT,37.99,69,1.01
RWES2,04/19/2018 00:16 MDT,35.01,66,2.01
RWES2,04/19/2018 01:16 MDT,33.01,67,4.99
RWES2,04/19/2018 02:16 MDT,33.01,68,5.99
RWES2,04/19/2018 03:16 MDT,34,69,4
RWES2,04/19/2018 04:16 MDT,33.01,69,4
RWES2,04/19/2018 05:16 MDT,33.01,71,4.99
RWES2,04/19/2018 06:16 MDT,33.01,72,2.01
RWES2,04/19/2018 07:16 MDT,39.99,65,3
RWES2,04/19/2018 08:16 MDT,46,56,4.99
RWES2,04/19/2018 09:16 MDT,48.99,45,10
RWES2,04/19/2018 10:16 MDT,52,41,8.99
RWES2,04/19/2018 11:16 MDT,53.01,37,8.99
RWES2,04/19/2018 12:16 MDT,54,34,11.01
RWES2,04/19/2018 13:16 MDT,55,34,12.01
RWES2,04/19/2018 14:16 MDT,57,35,8.99
RWES2,04/19/2018 15:16 MDT,57,31,8.99
RWES2,04/19/2018 16:16 MDT,57,30,11.01
RWES2,04/19/2018 17:16 MDT,57,30,8.99
RWES2,04/19/2018 18:16 MDT,53.01,38,10
RWES2,04/19/2018 19:16 MDT,50,49,4.99
RWES2,04/19/2018 20:16 MDT,46.99,55,2.01
RWES2,04/19/2018 21:16 MDT,45,55,4
RWES2,04/19/2018 22:16 MDT,44.01,56,4.99
RWES2,04/19/2018 23:16 MDT,42.01,60,4
RWES2,04/20/2018 00:16 MDT,42.01,60,5.99
RWES2,04/20/2018 01:16 MDT,43,55,5.99
RWES2,04/20/2018 02:16 MDT,41,59,4.99
RWES2,04/20/2018 03:16 MDT,39.99,60,4
RWES2,04/20/2018 04:16 MDT,39.99,58,4.99
RWES2,04/20/2018 05:16 MDT,39,58,4.99
RWES2,04/20/2018 06:16 MDT,39,60,4.99
RWES2,04/20/2018 07:16 MDT,39.99,58,3
RWES2,04/20/2018 08:16 MDT,41,57,4.99
RWES2,04/20/2018 09:16 MDT,43,54,5.99
RWES2,04/20/2018 10:16 MDT,43,57,5.99
RWES2,04/20/2018 11:16 MDT,50,46,8.01
RWES2,04/20/2018 12:16 MDT,53.01,40,11.01
RWES2,04/20/2018 13:16 MDT,51.01,43,13
RWES2,04/20/2018 14:16 MDT,46.99,58,8.01
RWES2,04/20/2018 15:16 MDT,44.01,75,10
RWES2,04/20/2018 16:16 MDT,41,82,10
RWES2,04/20/2018 17:16 MDT,39,91,11.01
RWES2,04/20/2018 18:16 MDT,37.99,90,8.99
RWES2,04/20/2018 19:16 MDT,37,93,8.01
RWES2,04/20/2018 20:16 MDT,37,94,4
RWES2,04/20/2018 21:16 MDT,37,96,4.99
RWES2,04/20/2018 22:16 MDT,37,97,4
RWES2,04/20/2018 23:16 MDT,37.99,97,4.99
RWES2,04/21/2018 00:16 MDT,37,98,7
RWES2,04/21/2018 01:16 MDT,37,97,7
RWES2,04/21/2018 02:16 MDT,37,92,8.01
RWES2,04/21/2018 03:16 MDT,37,91,4.99
RWES2,04/21/2018 04:16 MDT,37,91,4.99
RWES2,04/21/2018 05:16 MDT,37.99,87,3
RWES2,04/21/2018 06:16 MDT,37,91,3
RWES2,04/21/2018 07:16 MDT,37.99,90,4.99
RWES2,04/21/2018 08:16 MDT,41,83,4
RWES2,04/21/2018 09:16 MDT,43,79,7
RWES2,04/21/2018 10:16 MDT,46.99,68,8.01
RWES2,04/21/2018 11:16 MDT,50,60,8.99
RWES2,04/21/2018 12:16 MDT,54,49,7
RWES2,04/21/2018 13:16 MDT,55.99,41,8.01
RWES2,04/21/2018 14:16 MDT,57,47,8.99
RWES2,04/21/2018 15:16 MDT,55,50,12.01
RWES2,04/21/2018 16:16 MDT,53.01,57,10
RWES2,04/21/2018 17:16 MDT,48.99,64,14
RWES2,04/21/2018 18:16 MDT,48.99,65,8.99
RWES2,04/21/2018 19:16 MDT,46,67,8.99
RWES2,04/21/2018 20:16 MDT,44.01,72,7
RWES2,04/21/2018 21:16 MDT,43,75,4.99
RWES2,04/21/2018 22:16 MDT,41,77,4
RWES2,04/21/2018 23:16 MDT,39.99,81,4.99
RWES2,04/22/2018 00:16 MDT,39,83,4
RWES2,04/22/2018 01:16 MDT,37.99,85,4
RWES2,04/22/2018 02:16 MDT,39,79,4
RWES2,04/22/2018 03:16 MDT,39.99,73,4.99
RWES2,04/22/2018 04:16 MDT,39.99,72,7
RWES2,04/22/2018 05:16 MDT,39,73,5.99
RWES2,04/22/2018 06:16 MDT,41,67,4.99
RWES2,04/22/2018 07:16 MDT,46.99,63,1.01
RWES2,04/22/2018 08:16 MDT,53.01,53,3
RWES2,04/22/2018 09:16 MDT,54,52,4.99
RWES2,04/22/2018 10:16 MDT,55,53,5.99
RWES2,04/22/2018 11:16 MDT,57.99,49,7
RWES2,04/22/2018 12:16 MDT,61,42,5.99
RWES2,04/22/2018 13:16 MDT,62.01,38,5.99
RWES2,04/22/2018 14:16 MDT,63,37,5.99
RWES2,04/22/2018 15:16 MDT,64.99,33,5.99
RWES2,04/22/2018 16:16 MDT,64.99,32,4.99
RWES2,04/22/2018 17:16 MDT,64.99,34,4.99
RWES2,04/22/2018 18:16 MDT,64,35,4
RWES2,04/22/2018 19:16 MDT,59,40,4.99
RWES2,04/22/2018 20:16 MDT,55,47,2.01
RWES2,04/22/2018 21:16 MDT,54,49,2.01
RWES2,04/22/2018 22:16 MDT,53.01,52,3
RWES2,04/22/2018 23:16 MDT,51.01,56,3
RWES2,04/23/2018 00:16 MDT,46.99,64,4.99
RWES2,04/23/2018 01:16 MDT,46,65,4
RWES2,04/23/2018 02:16 MDT,45,67,4.99
RWES2,04/23/2018 03:16 MDT,46,62,5.99
RWES2,04/23/2018 04:16 MDT,45,62,4.99
RWES2,04/23/2018 05:16 MDT,44.01,63,5.99
RWES2,04/23/2018 06:16 MDT,43,66,4
RWES2,04/23/2018 07:16 MDT,48.99,59,3
RWES2,04/23/2018 08:16 MDT,55.99,49,1.01
RWES2,04/23/2018 09:16 MDT,55.99,49,3
RWES2,04/23/2018 10:16 MDT,57,53,4.99
RWES2,04/23/2018 11:16 MDT,57.99,51,7
RWES2,04/23/2018 12:16 MDT,61,46,8.01
RWES2,04/23/2018 13:16 MDT,62.01,42,7
RWES2,04/23/2018 14:16 MDT,64,38,8.99
RWES2,04/23/2018 15:16 MDT,62.01,42,5.99
RWES2,04/23/2018 16:16 MDT,64,41,8.01
RWES2,04/23/2018 17:16 MDT,57,54,8.01
RWES2,04/23/2018 18:16 MDT,51.01,80,5.99
RWES2,04/23/2018 19:16 MDT,48.99,82,4.99
RWES2,04/23/2018 20:16 MDT,39.99,82,11.01
RWES2,04/23/2018 21:16 MDT,37.99,79,12.01
RWES2,04/23/2018 22:16 MDT,37.99,70,10
RWES2,04/23/2018 23:16 MDT,37,69,12.01
RWES2,04/24/2018 00:16 MDT,37.99,71,11.01
RWES2,04/24/2018 01:16 MDT,36,80,12.01
RWES2,04/24/2018 02:16 MDT,36,78,11.01
RWES2,04/24/2018 03:16 MDT,35.01,79,10
RWES2,04/24/2018 04:16 MDT,33.01,86,11.01
RWES2,04/24/2018 05:16 MDT,32,88,11.01
RWES2,04/24/2018 06:16 MDT,33.01,81,11.01
RWES2,04/24/2018 07:16 MDT,33.01,76,8.01
RWES2,04/24/2018 08:16 MDT,35.01,69,8.01
RWES2,04/24/2018 09:16 MDT,37.99,60,5.99
RWES2,04/24/2018 10:16 MDT,39,61,10
RWES2,04/24/2018 11:16 MDT,39,55,10
RWES2,04/24/2018 12:16 MDT,39.99,53,10
RWES2,04/24/2018 13:16 MDT,39.99,56,7
RWES2,04/24/2018 14:16 MDT,42.01,50,7
RWES2,04/24/2018 15:16 MDT,44.01,47,10
RWES2,04/24/2018 16:16 MDT,45,39,8.01
RWES2,04/24/2018 17:16 MDT,48,30,7
RWES2,04/24/2018 18:16 MDT,46.99,32,7
RWES2,04/24/2018 19:16 MDT,43,35,3
RWES2,04/24/2018 20:16 MDT,39.99,46,3
RWES2,04/24/2018 21:16 MDT,36,55,4
RWES2,04/24/2018 22:16 MDT,35.01,59,4.99
RWES2,04/24/2018 23:16 MDT,33.01,62,5.99
RWES2,04/25/2018 00:16 MDT,33.01,64,4.99
RWES2,04/25/2018 01:16 MDT,32,65,4.99
RWES2,04/25/2018 02:16 MDT,33.01,63,4.99
RWES2,04/25/2018 03:16 MDT,33.01,59,5.99
RWES2,04/25/2018 04:16 MDT,32,60,4.99
RWES2,04/25/2018 05:16 MDT,32,57,4.99
RWES2,04/25/2018 06:16 MDT,35.01,54,4.99
RWES2,04/25/2018 07:16 MDT,39.99,46,5.99
RWES2,04/25/2018 08:16 MDT,48,36,4.99
RWES2,04/25/2018 09:16 MDT,54,27,4
RWES2,04/25/2018 10:16 MDT,57.99,25,4.99
RWES2,04/25/2018 11:16 MDT,62.01,24,5.99
RWES2,04/25/2018 12:16 MDT,68,14,5.99
RWES2,04/25/2018 13:16 MDT,71.01,10,7
RWES2,04/25/2018 14:16 MDT,73.99,9,4
RWES2,04/25/2018 15:16 MDT,73.99,6,8.01
RWES2,04/25/2018 16:16 MDT,73.99,6,8.01
RWES2,04/25/2018 17:16 MDT,70,10,7
RWES2,04/25/2018 18:16 MDT,70,13,2.01
RWES2,04/25/2018 19:16 MDT,64.99,17,4
RWES2,04/25/2018 20:16 MDT,62.01,22,12.01
RWES2,04/25/2018 21:16 MDT,59,24,10
RWES2,04/25/2018 22:16 MDT,57.99,28,8.99
RWES2,04/25/2018 23:16 MDT,57,25,10
RWES2,04/26/2018 00:16 MDT,55,32,10
RWES2,04/26/2018 01:16 MDT,51.01,40,8.99
RWES2,04/26/2018 02:16 MDT,48.99,43,13
RWES2,04/26/2018 03:16 MDT,46.99,48,10
RWES2,04/26/2018 04:16 MDT,46,51,7
RWES2,04/26/2018 05:16 MDT,45,52,7
RWES2,04/26/2018 06:16 MDT,45,53,5.99
RWES2,04/26/2018 07:16 MDT,45,56,4
RWES2,04/26/2018 08:16 MDT,50,46,8.01
RWES2,04/26/2018 09:16 MDT,53.01,39,7
RWES2,04/26/2018 10:16 MDT,55,35,8.01
RWES2,04/26/2018 11:16 MDT,54,33,8.01
RWES2,04/26/2018 12:16 MDT,57,30,5.99
RWES2,04/26/2018 13:16 MDT,60.01,28,4.99
RWES2,04/26/2018 14:16 MDT,63,25,2.01
RWES2,04/26/2018 15:16 MDT,62.01,25,8.01
RWES2,04/26/2018 16:16 MDT,63,26,8.01
RWES2,04/26/2018 17:16 MDT,63,24,10
RWES2,04/26/2018 18:16 MDT,62.01,25,8.01
RWES2,04/26/2018 19:16 MDT,59,31,3
RWES2,04/26/2018 20:16 MDT,54,35,3
RWES2,04/26/2018 21:16 MDT,54,36,4
RWES2,04/26/2018 22:16 MDT,48,46,4.99
RWES2,04/26/2018 23:16 MDT,46,48,4.99
RWES2,04/27/2018 00:16 MDT,44.01,51,4.99
RWES2,04/27/2018 01:16 MDT,45,45,5.99
RWES2,04/27/2018 02:16 MDT,46,44,5.99
RWES2,04/27/2018 03:16 MDT,46.99,41,5.99
RWES2,04/27/2018 04:16 MDT,45,44,5.99
RWES2,04/27/2018 05:16 MDT,46.99,40,5.99
RWES2,04/27/2018 06:16 MDT,50,38,5.99
RWES2,04/27/2018 07:16 MDT,55.99,33,5.99
RWES2,04/27/2018 08:16 MDT,62.01,27,4.99
RWES2,04/27/2018 09:16 MDT,59,34,8.99
RWES2,04/27/2018 10:16 MDT,60.01,36,10
RWES2,04/27/2018 11:16 MDT,61,36,8.01
RWES2,04/27/2018 12:16 MDT,63,31,8.99
RWES2,04/27/2018 13:16 MDT,64,30,8.99
RWES2,04/27/2018 14:16 MDT,64.99,28,8.01
RWES2,04/27/2018 15:16 MDT,66,27,5.99
RWES2,04/27/2018 16:16 MDT,66,26,7
RWES2,04/27/2018 17:16 MDT,64.99,26,4.99
RWES2,04/27/2018 18:16 MDT,64,27,4.99
RWES2,04/27/2018 19:16 MDT,60.01,31,3
RWES2,04/27/2018 20:16 MDT,55.99,35,2.01
RWES2,04/27/2018 21:16 MDT,53.01,39,1.01
RWES2,04/27/2018 22:16 MDT,51.01,39,2.01
RWES2,04/27/2018 23:16 MDT,48.99,37,3
RWES2,04/28/2018 00:16 MDT,46.99,40,3
RWES2,04/28/2018 01:16 MDT,43,47,2.01
RWES2,04/28/2018 02:16 MDT,43,49,4
RWES2,04/28/2018 03:16 MDT,41,50,3
RWES2,04/28/2018 04:16 MDT,41,52,3
RWES2,04/28/2018 05:16 MDT,39.99,52,3
RWES2,04/28/2018 06:16 MDT,39.99,53,4
RWES2,04/28/2018 07:16 MDT,46,45,7
RWES2,04/28/2018 08:16 MDT,52,36,7
RWES2,04/28/2018 09:16 MDT,59,30,7
RWES2,04/28/2018 10:16 MDT,59,31,11.01
RWES2,04/28/2018 11:16 MDT,59,33,12.01
RWES2,04/28/2018 12:16 MDT,62.01,32,14
RWES2,04/28/2018 13:16 MDT,64.99,30,14
RWES2,04/28/2018 14:16 MDT,66.99,28,15.99
RWES2,04/28/2018 15:16 MDT,70,27,12.01
RWES2,04/28/2018 16:16 MDT,70,26,12.01
RWES2,04/28/2018 17:16 MDT,70,26,12.01
RWES2,04/28/2018 18:16 MDT,69.01,27,11.01
RWES2,04/28/2018 19:16 MDT,66,31,5.99
RWES2,04/28/2018 20:16 MDT,63,36,4
RWES2,04/28/2018 21:16 MDT,62.01,37,5.99
RWES2,04/28/2018 22:16 MDT,61,38,5.99
RWES2,04/28/2018 23:16 MDT,60.01,39,7
RWES2,04/29/2018 00:16 MDT,59,40,7
RWES2,04/29/2018 01:16 MDT,60.01,38,10
RWES2,04/29/2018 02:16 MDT,59,40,5.99
RWES2,04/29/2018 03:16 MDT,60.01,38,7
RWES2,04/29/2018 04:16 MDT,57.99,44,4.99
RWES2,04/29/2018 05:16 MDT,54,50,4
RWES2,04/29/2018 06:16 MDT,52,56,2.01
RWES2,04/29/2018 07:16 MDT,55.99,51,3
RWES2,04/29/2018 08:16 MDT,62.01,45,2.01
RWES2,04/29/2018 09:16 MDT,64.99,43,4.99
RWES2,04/29/2018 10:16 MDT,64.99,47,3
RWES2,04/29/2018 11:16 MDT,71.01,40,4.99
RWES2,04/29/2018 12:16 MDT,73.99,36,7
RWES2,04/29/2018 13:16 MDT,73,24,7
RWES2,04/29/2018 14:16 MDT,77,21,5.99
RWES2,04/29/2018 15:16 MDT,81,19,10
RWES2,04/29/2018 16:16 MDT,75,27,10
RWES2,04/29/2018 17:16 MDT,72,24,8.99
RWES2,04/29/2018 18:16 MDT,64,43,5.99
RWES2,04/29/2018 19:16 MDT,66,44,13
RWES2,04/29/2018 20:16 MDT,62.01,48,4
RWES2,04/29/2018 21:16 MDT,64,37,3
RWES2,04/29/2018 22:16 MDT,60.01,50,5.99
RWES2,04/29/2018 23:16 MDT,55.99,54,5.99
RWES2,04/30/2018 00:16 MDT,54,57,4.99
RWES2,04/30/2018 01:16 MDT,52,59,4
RWES2,04/30/2018 02:16 MDT,53.01,54,4
RWES2,04/30/2018 03:16 MDT,50,59,2.01
RWES2,04/30/2018 04:16 MDT,50,61,3
RWES2,04/30/2018 05:16 MDT,48,64,4.99
RWES2,04/30/2018 06:16 MDT,48.99,62,3
RWES2,04/30/2018 07:16 MDT,53.01,58,3
RWES2,04/30/2018 08:16 MDT,54,54,8.01
RWES2,04/30/2018 09:16 MDT,55.99,51,7
RWES2,04/30/2018 10:16 MDT,57.99,49,8.01
RWES2,04/30/2018 11:16 MDT,57.99,51,8.99
RWES2,04/30/2018 12:16 MDT,60.01,46,10
RWES2,04/30/2018 13:16 MDT,57.99,49,7
RWES2,04/30/2018 14:16 MDT,52,74,4.99
RWES2,04/30/2018 15:16 MDT,51.01,77,5.99
RWES2,04/30/2018 16:16 MDT,52,67,8.01
RWES2,04/30/2018 17:16 MDT,50,77,8.99
RWES2,04/30/2018 18:16 MDT,46.99,89,8.99
RWES2,04/30/2018 19:16 MDT,46,94,5.99
RWES2,04/30/2018 20:16 MDT,45,94,4.99
RWES2,04/30/2018 21:16 MDT,45,89,4
RWES2,04/30/2018 22:16 MDT,44.01,88,2.01
RWES2,04/30/2018 23:16 MDT,42.01,97,4.99
RWES2,05/01/2018 00:16 MDT,42.01,98,4
RWES2,05/01/2018 01:16 MDT,42.01,98,4
RWES2,05/01/2018 02:16 MDT,41,99,4
RWES2,05/01/2018 03:16 MDT,41,99,2.01
RWES2,05/01/2018 04:16 MDT,41,99,0
RWES2,05/01/2018 05:16 MDT,41,100,2.01
RWES2,05/01/2018 06:16 MDT,41,100,0
RWES2,05/01/2018 07:16 MDT,42.01,100,1.01
RWES2,05/01/2018 08:16 MDT,43,100,3
RWES2,05/01/2018 09:16 MDT,43,97,3
RWES2,05/01/2018 10:16 MDT,46,91,2.01
RWES2,05/01/2018 11:16 MDT,50,80,4.99
RWES2,05/01/2018 12:16 MDT,48,83,4
